Item1,Item2
132.53648,637933897769096576
132.67152,637933897770454016
132.942752,637933897773156992
133.048576,637933897774216448
133.387168,637933897777596160
133.509984,637933897778828416
133.659168,637933897780317952
133.780352,637933897781527424
133.878528,637933897782517632
134.009472,637933897783826688
134.096096,637933897784687232
134.205344,637933897785778816
134.329536,637933897787027840
134.43712,637933897788098816
134.83664,637933897792098816
134.984224,637933897793568256
135.310336,637933897796829184
135.480832,637933897798539264
135.727744,637933897801009152
135.881472,637933897802561792
136.00576,637933897803789440
136.135072,637933897805079808
136.2144,637933897805869824
136.32384,637933897806970368
136.420352,637933897807931648
136.54432,637933897809170944
136.935968,637933897813090816
137.058464,637933897814321536
137.35584,637933897817290752
137.482496,637933897818562304
137.813088,637933897821861888
137.929728,637933897823034112
138.07248,637933897824462208
138.135776,637933897825093888
138.248128,637933897826211968
138.349952,637933897827233152
138.435744,637933897828092800
138.561184,637933897829342720
138.946336,637933897833192832
139.059616,637933897834332928
139.361632,637933897837355648
139.466688,637933897838403968
139.92304,637933897842964224
140.028128,637933897844013056
140.143424,637933897845164672
140.236992,637933897846104960
140.347008,637933897847204992
140.4384,637933897848114944
140.944352,637933897853174656
141.021568,637933897853954688
141.2168,637933897855904512
141.356608,637933897857305856
141.454016,637933897858275456
141.577792,637933897859515392
141.66864,637933897860426496
141.800896,637933897861746304
141.913472,637933897862874880
142.031392,637933897864046208
142.119136,637933897864925440
142.254528,637933897866286592
142.347232,637933897867206528
142.474336,637933897868476800
142.570752,637933897869446400
142.69536,637933897870687232
142.827168,637933897872006912
142.932224,637933897873056256
143.401952,637933897877757184
143.559872,637933897879336704
143.771936,637933897881457920
143.897152,637933897882707712
144.014944,637933897883888128
144.122112,637933897884957312
144.225088,637933897885987712
144.334656,637933897887087872
144.520768,637933897888948096
144.621664,637933897889958016
144.743936,637933897891174784
144.887808,637933897892618240
145.007616,637933897893819520
145.154176,637933897895278848
145.255008,637933897896289536
145.392768,637933897897670400
145.521216,637933897898949376
145.62656,637933897900009728
145.759488,637933897901339008
145.823008,637933897901970176
145.930528,637933897903050496
146.052512,637933897904269824
146.160512,637933897905350016
146.32256,637933897906970752
146.429664,637933897908040704
146.591072,637933897909649920
146.71184,637933897910859904
146.893664,637933897912681344
147.008192,637933897913820928
147.160128,637933897915340800
147.293952,637933897916680576
147.366656,637933897917411712
147.47616,637933897918501632
147.590464,637933897919650688
147.68256,637933897920571776
147.80384,637933897921781888
147.914048,637933897922881920
148.014368,637933897923882880
148.14208,637933897925162496
148.245888,637933897926202752
148.398144,637933897927724416
148.510752,637933897928852736
148.684128,637933897930582784
148.817952,637933897931922560
148.966976,637933897933412224
149.170624,637933897935452672
149.291424,637933897936667648
149.4496,637933897938243712
149.565632,637933897939404032
149.726304,637933897941004416
149.824416,637933897941994240
149.961024,637933897943353984
150.072384,637933897944474624
150.243744,637933897946186240
150.344032,637933897947184512
150.541664,637933897949164416
150.669952,637933897950446336
150.890496,637933897952654720
151.023424,637933897953984896
151.2272,637933897956015232
151.405216,637933897957796480
151.491392,637933897958656640
151.634432,637933897960095488
151.800864,637933897961756160
151.9072,637933897962816384
152.0608,637933897964356096
152.20176,637933897965766400
152.356928,637933897967317504
152.50416,637933897968785920
152.859392,637933897972336640
153.052864,637933897974276992
153.246976,637933897976217344
153.388256,637933897977626496
153.530752,637933897979056640
153.667168,637933897980418304
153.821536,637933897981968256
154.02096,637933897983957248
154.156544,637933897985318400
154.338784,637933897987138816
154.465984,637933897988408960
154.529632,637933897989048320
154.655776,637933897990307968
154.74064,637933897991159040
154.864288,637933897992389376
154.944672,637933897993198848
155.065952,637933897994408704
155.140608,637933897995159296
155.252608,637933897996278912
155.328832,637933897997040384
155.45472,637933897998300032
155.52864,637933897999039488
155.646912,637933898000219264
155.743296,637933898001179520
155.86144,637933898002370560
155.943712,637933898003190016
156.078272,637933898004530176
156.14144,637933898005173248
156.266368,637933898006410240
156.36832,637933898007429632
156.490976,637933898008660480
156.565472,637933898009409536
156.691488,637933898010671360
156.79696,637933898011720192
156.941248,637933898013161728
157.637888,637933898020133120
157.781024,637933898021560960
158.022688,637933898023982208
158.19072,637933898025661440
159.011744,637933898033872512
159.104544,637933898034803328
159.346208,637933898037213056
159.503936,637933898038794112
159.61568,637933898039913728
159.739168,637933898041143168
159.805184,637933898041804288
159.924608,637933898043004416
160.00368,637933898043794560
160.126176,637933898045014272
160.210208,637933898045854848
160.325952,637933898047013632
160.400928,637933898047765760
160.48784,637933898048633472
160.575424,637933898049513472
160.689472,637933898050647808
160.785888,637933898051617408
160.898624,637933898052743680
160.977888,637933898053535360
161.11984,637933898054954624
161.162496,637933898055383936
161.317344,637933898056925824
161.38784,637933898057635584
161.511904,637933898058874880
161.605952,637933898059815296
161.720512,637933898060965888
161.817696,637933898061935872
161.945824,637933898063215232
162.036448,637933898064126208
162.172896,637933898065485824
162.249664,637933898066255232
162.384384,637933898067606016
162.464768,637933898068406912
162.60176,637933898069776512
162.682208,637933898070576000
162.80848,637933898071845632
162.88896,637933898072646400
163.015872,637933898073917312
163.101664,637933898074776704
163.23824,637933898076137600
163.277344,637933898076526592
163.40704,637933898077827712
163.486816,637933898078626944
163.609376,637933898079846912
163.718624,637933898080946944
163.846816,637933898082227840
163.94576,637933898083218048
164.071168,637933898084468608
164.158656,637933898085348352
164.277248,637933898086528896
164.393184,637933898087687296
164.500704,637933898088768896
164.592544,637933898089689088
164.724096,637933898090998528
164.849952,637933898092258944
165.017888,637933898093938304
165.182816,637933898095588736
165.352064,637933898097279104
165.462496,637933898098388096
165.581216,637933898099569792
165.66176,637933898100378752
165.786112,637933898101619584
165.873728,637933898102499840
166.008896,637933898103849600
166.072096,637933898104480000
166.178432,637933898105549952
166.27216,637933898106480384
166.400928,637933898107771264
166.487104,637933898108629248
166.605312,637933898109810816
166.695776,637933898110722816
166.812128,637933898111879680
166.926176,637933898113020544
167.05264,637933898114290176
167.207392,637933898115832704
167.3248,637933898117010560
167.444832,637933898118212096
167.57664,637933898119530880
167.692416,637933898120690944
167.821824,637933898121981312
168.008608,637933898123851008
168.13488,637933898125111680
168.427968,637933898128042752
168.576768,637933898129532416
168.70288,637933898130792192
168.831232,637933898132072704
168.891072,637933898132672128
169.01008,637933898133863296
169.264928,637933898136414080
169.40032,637933898137762944
169.492064,637933898138683520
169.60624,637933898139823744
169.719392,637933898140953600
169.834752,637933898142116096
169.919776,637933898142962560
170.027904,637933898144043008
170.12528,637933898145013888
170.247776,637933898146243840
170.344096,637933898147203456
170.435488,637933898148124544
170.59392,637933898149703680
170.720256,637933898150965376
170.8384,637933898152144640
170.95616,637933898153324288
171.073632,637933898154505856
171.180768,637933898155574784
171.292032,637933898156684544
171.419392,637933898157956864
171.493472,637933898158704640
171.62048,637933898159975552
171.698688,637933898160755968
171.83872,637933898162155776
171.940448,637933898163167744
172.087104,637933898164635392
172.197216,637933898165736320
172.365312,637933898167415936
172.47744,637933898168538368
172.643584,637933898170205184
172.772576,637933898171497472
172.963008,637933898173397120
173.12512,637933898175017472
173.30656,637933898176836608
173.45712,637933898178337664
173.633568,637933898180107008
173.770016,637933898181468288
173.917984,637933898182946688
174.01696,637933898183937664
174.171808,637933898185486720
174.255488,637933898186327936
174.4272,637933898188038272
174.52576,637933898189027840
174.67552,637933898190527616
174.818048,637933898191949056
174.963648,637933898193408768
175.03536,637933898194119552
175.173248,637933898195498880
175.289152,637933898196658304
175.413696,637933898197909504
175.49664,637933898198739712
175.611648,637933898199888384
175.696512,637933898200739840
175.82768,637933898202048384
176.073952,637933898204509056
176.274496,637933898206519936
176.388992,637933898207660544
176.471104,637933898208480512
176.567424,637933898209452032
176.64992,637933898210269952
176.750592,637933898211280256
176.836608,637933898212140288
176.923424,637933898213010304
177.025376,637933898214025600
177.110016,637933898214871296
177.221088,637933898215980928
177.284192,637933898216611712
177.401952,637933898217790336
177.46176,637933898218390784
177.554944,637933898219321472
177.644576,637933898220221184
177.73824,637933898221150976
177.849856,637933898222270976
177.926048,637933898223031168
178.013888,637933898223912192
178.154112,637933898225312000
178.324576,637933898227021568
178.458112,637933898228351488
178.571296,637933898229481728
178.665408,637933898230422272
178.770912,637933898231482240
178.860992,637933898232381312
178.94592,637933898233233664
179.051296,637933898234283264
179.140032,637933898235173120
179.234016,637933898236113408
179.338592,637933898237163648
179.425568,637933898238033536
179.538592,637933898239163392
179.630432,637933898240083712
179.747584,637933898241253120
179.852928,637933898242303232
179.969792,637933898243474560
180.084416,637933898244624000
180.220672,637933898245983360
180.33888,637933898247163648
180.46064,637933898248384128
180.591392,637933898249683840
180.688032,637933898250653184
180.80928,637933898251864448
180.919296,637933898252964736
181.035072,637933898254124416
181.140832,637933898255184768
181.251232,637933898256285696
181.350624,637933898257285120
181.4648,637933898258424960
181.557312,637933898259345792
181.662656,637933898260405120
181.7648,637933898261424512
181.884032,637933898262615680
181.986112,637933898263639040
182.1088,637933898264865152
182.218528,637933898265958144
182.328768,637933898267066240
182.453056,637933898268306048
182.57936,637933898269566592
182.698816,637933898270766848
182.831456,637933898272096128
182.954496,637933898273326592
183.090912,637933898274686080
183.223616,637933898276016640
183.346304,637933898277237632
183.465344,637933898278426496
183.592384,637933898279705856
183.892192,637933898282697344
184.001952,637933898283798016
184.19152,637933898285697536
184.313632,637933898286916864
184.748864,637933898291267840
184.85168,637933898292298752
185.123296,637933898295009280
185.290336,637933898296678656
185.457472,637933898298358400
185.592416,637933898299708288
185.857216,637933898302349312
185.99296,637933898303709696
186.143904,637933898305219968
186.245952,637933898306240256
186.39168,637933898307700480
186.50912,637933898308869632
186.6088,637933898309869824
186.706656,637933898310850304
186.783136,637933898311610752
186.910208,637933898312879872
187.003168,637933898313809664
187.109568,637933898314880896
187.218528,637933898315969408
187.35328,637933898317311616
187.461952,637933898318400640
187.597344,637933898319750912
187.71264,637933898320911616
187.832352,637933898322110976
188.035424,637933898324141696
188.125152,637933898325031936
188.322528,637933898327011712
188.442528,637933898328211712
188.548352,637933898329266432
188.648672,637933898330273408
188.695936,637933898330742144
188.814592,637933898331932416
188.870432,637933898332492672
188.975168,637933898333532032
189.028608,637933898334076160
189.142784,637933898335212672
189.214848,637933898335932416
189.333216,637933898337113216
189.373856,637933898337522944
189.48608,637933898338643072
189.627232,637933898340053248
189.757984,637933898341364096
189.907328,637933898342854272
190.000352,637933898343784448
190.081792,637933898344604288
190.186112,637933898345644800
190.225632,637933898346044672
190.325792,637933898347044992
190.35984,637933898347383040
190.452416,637933898348313472
190.45888,637933898348373248
190.541024,637933898349193984
190.570944,637933898349495296
190.627936,637933898350064896
190.660032,637933898350384768
190.709696,637933898350883712
190.753728,637933898351324800
190.805568,637933898351843968
190.847776,637933898352263552
190.891616,637933898352703744
190.930272,637933898353085056
190.98368,637933898353625344
191.044512,637933898354234624
191.066912,637933898354458624
191.11792,637933898354964224
191.16736,637933898355455232
191.228096,637933898356064768
191.246816,637933898356254464
191.317376,637933898356955264
191.354624,637933898357335040
191.41824,637933898357965056
191.424,637933898358024448
191.507072,637933898358854528
191.5296,637933898359084288
191.586528,637933898359654144
191.605056,637933898359834880
191.671616,637933898360505088
191.716384,637933898360945664
191.791872,637933898361705216
191.793728,637933898361724416
191.878336,637933898362565248
191.909984,637933898362885504
191.983808,637933898363625088
191.987104,637933898363654400
192.070848,637933898364494976
192.102304,637933898364805888
192.164512,637933898365435520
192.174976,637933898365535616
192.250432,637933898366285440
192.292096,637933898366706048
192.3544,637933898367326464
192.35616,637933898367344896
192.4416,637933898368205440
192.469824,637933898368485248
192.542176,637933898369206400
192.544384,637933898369225728
192.62608,637933898370045696
192.655808,637933898370346368
192.731744,637933898371106048
192.734176,637933898371126016
192.825696,637933898372046208
192.850528,637933898372295424
192.92976,637933898373085824
192.936512,637933898373155712
193.018432,637933898373966848
193.04928,637933898374276224
193.11952,637933898374985856
193.132864,637933898375117952
193.214496,637933898375927808
193.239904,637933898376187136
193.30752,637933898376866048
193.316128,637933898376945792
193.410048,637933898377886848
193.45312,637933898378317440
193.521568,637933898379005952
193.550528,637933898379296768
193.624928,637933898380037760
193.668,637933898380466944
193.716768,637933898380957184
193.749856,637933898381286528
193.821888,637933898382007168
193.865472,637933898382445696
193.92992,637933898383086848
193.941248,637933898383196928
194.003552,637933898383826560
194.056864,637933898384357248
194.118336,637933898384967936
194.140832,637933898385196416
194.196768,637933898385757312
194.23104,637933898386097920
194.308288,637933898386867200
194.321248,637933898386997504
196.093344,637933898404719616
196.214464,637933898405929728
202.944608,637933898473247744
203.025632,637933898474056320
204.039168,637933898484187136
204.125152,637933898485047936
204.856928,637933898492369024
205.238208,637933898496179328
205.35728,637933898497368448
205.458368,637933898498378624
205.627776,637933898500078720
205.739744,637933898501198592
205.882976,637933898502629632
205.97088,637933898503508352
206.071904,637933898504518528
206.156672,637933898505369472
206.291968,637933898506720000
206.435136,637933898508150272
206.53488,637933898509149440
206.649664,637933898510300032
206.742464,637933898511230080
206.814464,637933898511949312
206.902816,637933898512830848
207.017568,637933898513979648
207.092256,637933898514720768
207.20432,637933898515839744
207.268832,637933898516491648
207.3736,637933898517540480
207.444128,637933898518240896
207.542304,637933898519220480
207.620672,637933898520011264
207.748064,637933898521280768
207.805984,637933898521860224
207.91616,637933898522961280
208.000928,637933898523811456
208.10112,637933898524810624
208.178144,637933898525581952
208.28368,637933898526641280
208.389152,637933898527691264
208.457664,637933898528381696
208.590304,637933898529701376
208.6472,637933898530272384
208.784224,637933898531641472
210.462816,637933898548434816
210.624672,637933898550053120
210.71696,637933898550973568
210.816448,637933898551973504
210.939808,637933898553203456
211.01248,637933898553934080
211.117056,637933898554973824
211.2216,637933898556024064
211.308448,637933898556894592
211.399488,637933898557804416
211.512,637933898558923648
211.589632,637933898559704320
211.687904,637933898560684544
211.896736,637933898562774912
211.992576,637933898563734912
212.03552,637933898564164224
212.10528,637933898564855808
212.127104,637933898565075584
212.208672,637933898565899520
212.23664,637933898566175360
212.350304,637933898567306368
212.54928,637933898569296000
212.643968,637933898570245248
212.837824,637933898572186240
212.873664,637933898572545408
212.886304,637933898572665984
212.955968,637933898573366016
213.024,637933898574046336
213.095616,637933898574766464
213.206944,637933898575877120
213.288608,637933898576696832
213.291712,637933898576726272
213.358336,637933898577385600
213.462496,637933898578437248
213.5192,637933898578996224
213.606688,637933898579876608
213.678016,637933898580586624
213.77536,637933898581556864
213.850432,637933898582316672
